train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0002690968,1.0000000000,0.0006405040,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001938403,1.0000000000,0.0010724289,0.9895833333,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001913349,1.0000000000,0.0006692707,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001616092,1.0000000000,0.0006190129,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001221455,1.0000000000,0.0004925869,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001020743,1.0000000000,0.0006545162,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000877355,1.0000000000,0.0007390864,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0001016504,1.0000000000,0.0004315980,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000940451,1.0000000000,0.0004418639,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000660733,1.0000000000,0.0004087268,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000659020,1.0000000000,0.0003124714,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000613988,1.0000000000,0.0007522329,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000502676,1.0000000000,0.0005019938,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000571774,1.0000000000,0.0003998459,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000552889,1.0000000000,0.0005201698,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000559017,1.0000000000,0.0002230261,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000599598,1.0000000000,0.0010922036,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000415505,1.0000000000,0.0004462138,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000416972,1.0000000000,0.0003427221,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000386158,1.0000000000,0.0007270358,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000443066,1.0000000000,0.0004604536,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000301448,1.0000000000,0.0006060851,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000318255,1.0000000000,0.0003754747,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000335396,1.0000000000,0.0002029137,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000314804,1.0000000000,0.0005823670,0.9947916667,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000305437,1.0000000000,0.0002606767,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
0.0000312241,1.0000000000,0.0002273924,1.0000000000,0.0005000000,7337002,270.2007040000,0.0045660634,1.0000000000,1.0000000000,1.0000000000
