train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0001604111,1.0000000000,0.0042301964,0.9583333333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0001466584,1.0000000000,0.0040862375,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0001258807,1.0000000000,0.0043346595,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0001481438,1.0000000000,0.0043266363,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0001189022,1.0000000000,0.0036741135,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0001118278,1.0000000000,0.0045132043,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000824813,1.0000000000,0.0045351122,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000678126,1.0000000000,0.0044849061,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000726262,1.0000000000,0.0034737627,0.9739583333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000737029,1.0000000000,0.0039028273,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000807782,1.0000000000,0.0043535667,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000679278,1.0000000000,0.0047327264,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000511630,1.0000000000,0.0040007246,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000510561,1.0000000000,0.0027790987,0.9739583333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000483770,1.0000000000,0.0038715993,0.9739583333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000563944,1.0000000000,0.0051141090,0.9531250000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000462730,1.0000000000,0.0039268108,0.9739583333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000479858,1.0000000000,0.0051765488,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000351036,1.0000000000,0.0045650254,0.9583333333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000378520,1.0000000000,0.0036758091,0.9635416667,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000376420,1.0000000000,0.0045283770,0.9739583333,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000324923,1.0000000000,0.0043766739,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000328339,1.0000000000,0.0041541203,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000390119,1.0000000000,0.0044690894,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000263903,1.0000000000,0.0031880785,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
0.0000260010,1.0000000000,0.0040103383,0.9687500000,0.0005000000,7337002,270.2007040000,0.0460694437,0.9861111111,0.9852005610,0.9847340598
