train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0000437869,1.0000000000,0.0068877947,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000435116,1.0000000000,0.0084401546,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000467421,1.0000000000,0.0080000577,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000492810,1.0000000000,0.0075575416,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000357667,1.0000000000,0.0072373292,0.9427083333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000408255,1.0000000000,0.0088090103,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000328798,1.0000000000,0.0090963764,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000379559,1.0000000000,0.0084772723,0.9166666667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000394015,1.0000000000,0.0080126728,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000461686,1.0000000000,0.0076248893,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000347618,1.0000000000,0.0096243421,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
