train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0000867314,1.0000000000,0.0005160538,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000701740,1.0000000000,0.0006892513,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000494616,1.0000000000,0.0006618943,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000574324,1.0000000000,0.0004266085,1.0000000000,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000489779,1.0000000000,0.0003026255,1.0000000000,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000602340,1.0000000000,0.0004382324,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000401477,1.0000000000,0.0006607466,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000394695,1.0000000000,0.0008267345,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000462357,1.0000000000,0.0011059550,0.9895833333,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000417585,1.0000000000,0.0013250015,0.9895833333,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000364053,1.0000000000,0.0011762694,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000391941,1.0000000000,0.0005119825,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000330726,1.0000000000,0.0003156993,1.0000000000,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000379945,1.0000000000,0.0006283868,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000261652,1.0000000000,0.0006213190,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
0.0000308838,1.0000000000,0.0006835669,0.9947916667,0.0005000000,7337002,270.2007040000,0.0190022895,0.9965277778,0.9968742369,0.9969696970
