train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0001500972,1.0000000000,0.0022298482,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0001397990,1.0000000000,0.0017446532,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0001304866,1.0000000000,0.0026642253,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0001204065,1.0000000000,0.0020969068,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0001134223,1.0000000000,0.0015455637,0.9947916667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000992709,1.0000000000,0.0012529845,0.9947916667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000919221,1.0000000000,0.0011837780,0.9947916667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000732032,1.0000000000,0.0013027871,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000810935,1.0000000000,0.0020011893,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000832746,1.0000000000,0.0019667856,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000667950,1.0000000000,0.0020552049,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000648620,1.0000000000,0.0024668010,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000729272,1.0000000000,0.0016949423,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000558119,1.0000000000,0.0027072422,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000544260,1.0000000000,0.0018839645,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000559946,1.0000000000,0.0011657948,0.9947916667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000506624,1.0000000000,0.0021933937,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000518429,1.0000000000,0.0016139617,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000528139,1.0000000000,0.0023136668,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000407596,1.0000000000,0.0021056817,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000386405,1.0000000000,0.0023620409,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000332039,1.0000000000,0.0011981441,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000333576,1.0000000000,0.0012641829,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0000319458,1.0000000000,0.0026576514,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
